codigo,tipo,nombre,deporte,direccion,telefono,municipio,departamento,paginaweb,email,ubicacion,razonsocial,claseubicacion,localidadcomuna,descripcion,latitud,longitud,urlimagen
2213,ESCENARIO,CANCHA DE HOCKEY DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE HOCKEY,3.422167024,-76.53801261,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/733.png
1997,ESCENARIO,PISCINA OLIMPICA DE LA UNIVERSIDAD DEL VALLE,Recreativo y Educación Fisíca,CL 13 N? 100-00,3315193,CALI,VALLE DEL CAUCA,cesar.bolanos@univalle.edu.co,cesar.bolanos@univalle.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD DEL VALLE,Zona Urbana,COMUNA DIECISIETE,PISCINA OLIMPICA,3.370606674,-76.53345671,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/517.png
1180,ESCENARIO,CANCHA DE VOLEIBOL COLISEO MENOR RAMON MARIN VARGAS,Deportivo,KR 25 CON CL 62 ESQUINA,8759985,MANIZALES,CALDAS,sechaci@alcaldiademanizales.gov.co,sechaci@alcaldiademanizales.gov.co,Parque metropolitano,SECRETARIA DE DEPORTES - ALCALDIA DE MANIZALES,Zona Urbana,COMUNA OCHO,CANCHA DE VOLEIBOL,5.056001,-75.4883915,http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/130.png
2249,ESCENARIO,CANCHA DE TENIS DE LA UNIDAD PANAMERICANA JAIME APARICIO,Deportivo,CL 9 CON KR 37A,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TENIS INFANTIL,3.424188726,-76.53555662,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/769.png
1750,ESCENARIO,PISTA DE ATLETISMO DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,PISTA DE ATLETISMO,3.424979045,-76.5363656,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/270.png
382,LIGAS,LIGA DE PATINAJE DE CAUCA,PATINAJE,CL 11 NORTE 9-112 SANTA CLARA,,POPAYÁN,CAUCA,ligacaucanapatin@hotmail.com,ligacaucanapatin@hotmail.com,,,,,,2.453244467,-76.60226236,
2262,ESCENARIO,PISCINA DE LA UNIDAD RECREATIVA OLIMPICO,Recreativo,KR 36A 12 04,3364455,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo deportivo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA DIEZ,PISCINA,3.422765928,-76.53232191,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/782.png
850,ESCENARIO,CANCHA SAN FRANCISCO,Deportivo,KR 26 CON CL 24 ESQUINA,3399888,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA DE MICROFUTBOL,10.964143,-74.7793205,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/374.png
1534,ESCENARIO,CANCHA DE MULTIPLE  DEL BARRIO FLORALIA (KOKORICO),Recreativo y Deportivo,KR 8 NORTE CON CL 77,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA MULTIPLE,3.498666131,-76.49466327,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/54.png
1003,ESCENARIO,CANCHA DE MINIFUTBOL N° 1 BARRIO MARTINEZ MARTELO,Deportivo,TV 37 BARRIO MARTINEZ MARTELO,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info,www.idercartagenadeindias.info,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 9,CANCHA DE MINIFUTBOL,10.40545629,-75.52251764,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/324.png
7,CLUBES,CORP.DTIVA DE FUTBOL MUNICIPO DE RIONEGRO,FUTBOL,CL 44 A N°72-53,,MEDELLÍN,ANTIOQUIA,,cdfmrionegro@gmail.com,,,,,,6.250008707,-75.59123516,
559,LIGAS,LIGA DE BALONCESTO DE QUINDIO,BALONCESTO,KR 14A N° 26 N -36,,ARMENIA,QUINDIO,,,,,,,,4.56339236,-75.65204414,
144,INDER,INDEPORTES CASANARE,,TV 18 14-09,,YOPAL,CASANARE,,indercas@yahoo.com,,,,,,5.342303419,-72.39942945,
938,ESCENARIO,CANCHA MULTIPLE N° 1 BARRIO JUAN XXIII,Deportivo,CL 24 KR 21 BARRIO JUAN XXIII,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 9,CANCHA MULTIPLE,10.4006815,-75.51661617,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/241.png
751,LIGAS,LIGA DE TEJO DE SAN ANDRES,TEJO,COLISEO DEPARTAMENTAL DE TEJO  SECTOR BLACK DOG CL 6A N° 6-37,,SAN ANDRÉS,SAN ANDRES PROVIDENCIA Y SANTA CATALINA,megacolorsai@gmail.com,megacolorsai@gmail.com,,,,,,12.58122117,-81.69878965,
1660,ESCENARIO,CANCHA MULTIPLE N°3 DE LA UNIDAD RECREATIVA 7 DE AGOSTO,Recreativo,CL 72 B N? 8B 32,0,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo deportivo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.448045036,-76.48708697,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/180.png
2427,ESCENARIO,PISCINA DEL BARRIO 12 DE OCTUBRE,Recreativo y Deportivo,KR 28G CON CL 46,4417656,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DOCE,PISCINA,3.427506792,-76.50366514,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/947.png
1482,ESCENARIO,CANCHA DE BALONCESTO N°2 DE LA UNIDAD DEPORTIVA PANAMERICANA JAIME APARICIO,Deportivo,CL 9 N? 37A-01,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE BALONCESTO,3.424847003,-76.53755472,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/2.png
2257,ESCENARIO,CANCHA MULTIPLE DEL BARRIO OLIMPICO,Recreativo y Deportivo,CL 12 KR 34,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIEZ,CANCHA MULTIPLE,3.423702518,-76.53202715,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/777.png
744,LIGAS,LIGA DE BEISBOL DE SAN ANDRES,BEISBOL,CASA DE LA JUSTICIA,3106302914,SAN ANDRÉS,SAN ANDRES PROVIDENCIA Y SANTA CATALINA,ormelforbes3@hotmail.com,ormelforbes3@hotmail.com,,,,,,12.58428395,-81.69947471,
2004,ESCENARIO,PISTA DE TROTE DE LA UNIVERSIDAD DEL VALLE,Recreativo y Educación Fisíca,CL 13 N? 100-00,3315193,CALI,VALLE DEL CAUCA,cesar.bolanos@univalle.edu.co,cesar.bolanos@univalle.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD DEL VALLE,Zona Urbana,COMUNA DIECISIETE,PISTA DE TROTE,3.370559538,-76.53251958,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/524.png
24,CLUBES,CORPORACION DEPORTIVA BOGOTA F.C.,FUTBOL,AV DE LAS AMERICAS N°40-64,,BOGOTÁ D.C.,BOGOTÁ D.C.,,prensa@fc.com.co,,,,,,4.626629099,-74.09575214,
57,CLUBES,CLUB LLANEROS S.A.,FUTBOL,AV 40 N°24A-71 EDIFICIO CAMARA DE COMERCIO P2,,VILLAVICENCIO,META,,clubllanerosfc@gmail.com,,,,,,4.136990479,-73.63634486,
28,CLUBES,CLUB DE PARACAIDISMO DEPORTIVO AEROCLUB BOGOTA,PARACAIDISMO,CL 73 N° 26-11 EDIFICIO COLOMBIA RESPONSABLE,,BOGOTÁ D.C.,BOGOTÁ D.C.,,hecfor@hotmail.com,,,,,,4.664592527,-74.06751064,
2278,ESCENARIO,CANCHA DE FUTBOL DEL COLEGIO CARLOS HOLGUIN LLOREDA,Recreativo y Educación Fisíca,KR 40 CON CL 18,3362302,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,COLEGIO CARLOS OLGUIN LLOREDA,Zona Urbana,COMUNA DIEZ,CANCHA DE FUTBOL,3.41853855,-76.52299525,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/798.png
2145,ESCENARIO,CANCHA DE FUTBOL DE LA INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Recreativo y Educación Fisíca,KR 62 N? 2-28,5513540,CALI,VALLE DEL CAUCA,politecnico@emcal.net.co,politecnico@emcal.net.co,Establecimiento educativo,INSTITUCION EDUCATIVA POLITECNICO COMERCIAL,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE FUTBOL,3.404101191,-76.55456622,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/665.png
1958,ESCENARIO,CANCHA DE MINIFUTBOL DEL BARRIO LOS ALMENDROS,Recreativo y Deportivo,KR 2 CON CL 62,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA CINCO,CANCHA DE MINIFUTBOL,3.470088278,-76.49287414,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/478.png
1159,ESCENARIO,COLISEO MAYOR JORGE ARANGO URIBE,Recreativo y Deportivo,KR 24 CON CL 62,3124578960,MANIZALES,CALDAS,sechaci@alcaldiademanizales.gov.co,sechaci@alcaldiademanizales.gov.co,Otro,SECRETARIA DE DEPORTES - ALCALDIA DE MANIZALES,Zona Urbana,COMUNA OCHO,COLISEO MAYOR,5.057980667,-75.48843567,http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/166.png
864,ESCENARIO,POLIDEPORTIVO LA MAGDALENA,Deportivo,KR 37C CON CL36B,3640742,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA DE FUTBOL,10.94318433,-74.79330767,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/388.png
2155,ESCENARIO,CANCHA MULTIPLE DEL BARRIO LOS FARALLONES,Recreativo y Deportivo,CL 1BIS N? 71-60,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECIOCHO,CANCHA MULTIPLE,3.39204794,-76.55282848,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/675.png
1278,ESCENARIO,CANCHA DE VOLEIBOL N° 2 CUBIERTA DEL CERCUN,Deportivo,CL 17A 19-63,7491820,FUSAGASUGÁ,CUNDINAMARCA,www.fusagasuga-cundinamarca.gov.co,www.fusagasuga-cundinamarca.gov.co,Complejo deportivo,CENTRO DE RENDIMIENTO DEPORTIVO DE CUNDINAMARCA CERCUN,Zona Urbana,SIN COMUNAS,CANCHA DE VOLEIBOL COLISEO,4.339671,-74.372541,http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/40.png
397,LIGAS,LIGA DE SOFTBOL DE CESAR,SOFTBOL,KR 11 N° 16A -51,,VALLEDUPAR,CESAR,ligadesoftboldelcesar@yahoo.com,ligadesoftboldelcesar@yahoo.com,,,,,,10.4734077,-73.24787799,
1518,ESCENARIO,PISTA ATLETICA DEL PARQUE  RECREATIVO  DEL BARRIO LOS GUADUALES,Recreativo y Deportivo,CL 71H CON KR 6N,4327440,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,PISTA ATLETICA,3.491639983,-76.49849874,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/38.png
2021,ESCENARIO,CANCHA DE FUTBOL DE LA UNIVERSIDAD DEL VALLE,Recreativo y Educación Fisíca,CL 13 N? 100-00,3315193,CALI,VALLE DEL CAUCA,cesar.bolanos@univalle.edu.co,cesar.bolanos@univalle.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD DEL VALLE,Zona Urbana,COMUNA DIECISIETE,CANCHA DE FUTBOL,3.369997389,-76.53219578,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/541.png
2071,ESCENARIO,CANCHA DE VOLEIBOL DE PLAYA DE LA UNIVERSIDAD SANTIAGO DE CALI,Recreativo y Educación Fisíca,CL 5 N? 62-00,5183000,CALI,VALLE DEL CAUCA,www.usc.edu.co,www.usc.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE VOLEIBOL DE PLAYA,3.40248656,-76.54940828,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/591.png
253,LIGAS,LIGA DE CANOTAJE Y REMO DE BOGOTA,CANOTAJE Y REMO,KR 15 N° 99 -13 OFC 205,2572050,BOGOTÁ D.C.,BOGOTÁ D.C.,canotajebogota.liga@gmail.com,canotajebogota.liga@gmail.com,,,,,,4.684111995,-74.04834071,
27,CLUBES,INEPENDIENTE SANTA FE S.A,FUTBOL,CL 64 A N° 50-B-08,,BOGOTÁ D.C.,BOGOTÁ D.C.,,gerencia.deportiva@santacd.com,,,,,,4.660844955,-74.07962924,
1132,ESCENARIO,COLISEO CUBIERTO JAIME LAZARO ORTIZ INSTITUCION EDUCATIVA SUGAMUXI,Deportivo,KR 5 CON CL 4,7702655,SOGAMOSO,BOYACA,iesugamuxi@hotmail.com,iesugamuxi@hotmail.com,Establecimiento educativo,MUNICIPIO DE SOGAMOSO,Zona Urbana,SIN COMUNAS,COLISEO CUBIERTO,5.703179667,-72.9277105,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/13.png
497,LIGAS,LIGA DE GIMNASIA DEL META,GIMNASIA,KR 26 N° 4A 44  BARRIO LA ALBORADA,,VILLAVICENCIO,META,gimnasiameta@hotmail.com,gimnasiameta@hotmail.com,,,,,,4.121062165,-73.62186039,
154,INDER,INDEPORTES PUTUMAYO,,KR 7A  13- 45  BARRIO OLIMPICO,4201239,,PUTUMAYO,,indeportesptyo@yahoo.es  gerente@indeportesputumayo.gov.co,,,,,,1.152460404,-76.6472427,
591,LIGAS,LIGA DE PATINAJE DE RISARALDA,PATINAJE,MANZ 50 CASA 19 VILLA DEL PRADO,3162535054,PEREIRA,RISARALDA,haroldpatin@yahoo.es,haroldpatin@yahoo.es,,,,,,4.801912579,-75.71150834,
1769,ESCENARIO,ESTADIO PASCUAL GUERRERO,Deportivo,KR 34A  N? 5B3-36,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,ESTADIO,3.429919377,-76.54105398,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/289.png
1442,ESCENARIO,CANCHA MULTIPLE DEL BARRIO JESUS MARIA HORMAZA,Deportivo,CL 22B KR 74,3274800,PEREIRA,RISARALDA,,,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA OLIMPICA,CANCHA MULTIPLE,4.803483333,-75.744845,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\264.png
1281,ESCENARIO,POLIDEPORTIVO BARRIO LOS COMUNEROS,Deportivo,TV 1 ESTE CL 23,8868181,FUSAGASUGÁ,CUNDINAMARCA,www.fusagasuga-cundinamarca.gov.co,www.fusagasuga-cundinamarca.gov.co,Otro,IDERF ALCALDIA DE FUSAGASUGA,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,4.325500386,-74.36132321,http://www.visorgeocoldeportes.gov.co/images/escenarios/
708,LIGAS,LIGA DE BOXEO DE ARAUCA,BOXEO,KR 30 N° 24-42,3112216071,ARAUCA,ARAUCA,,,,,,,,7.087304613,-70.76593669,
1481,ESCENARIO,CANCHA DE BALONCESTO N°1 DE LA UNIDAD DEPORTIVA PANAMERICANA JAIME APARICIO,Deportivo,CL 9 N? 37A-01,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE BALONCESTO,3.424814991,-76.53742004,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/1.png
1372,ESCENARIO,PATINODROMO DEL VELODROMO ALFONSO HURTADO ZARRIA,Deportivo,SECTOR VILLA OLIMPICA,3263211,PEREIRA,RISARALDA,areaescenarios@hotmail.com,areaescenarios@hotmail.com,Complejo deportivo,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA OLIMPICA,PATINODROMO,4.804692167,-75.75398683,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\33.png
1730,ESCENARIO,CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA SANTA FE,Recreativo y Educación Fisíca,CL 34 N?17B 41,4412626,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA SANTA FE,Zona Urbana,COMUNA OCHO,CANCHA MULTIPLE,3.441472053,-76.50770448,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/250.png
52,CLUBES,SUCRE F.C. S.A.,FUTBOL,CL18 N°7-43,,GIRARDOT,CUNDINAMARCA,,sucrefutbolclub@hotmail.com,,,,,,4.2948969,-74.80383201,
341,LIGAS,LIGA DE BALONCESTO DE CALDAS,BALONCESTO,COLISEO MAYOR JORGE ARANGO URIBE,,MANIZALES,CALDAS,,,,,,,,5.058122307,-75.48845317,
1641,ESCENARIO,CANCHA MULTIPLE FUNDACION PAHAPE,Recreativo y Educación Fisíca,KR 7 T CL 76,0,CALI,VALLE DEL CAUCA,0,0,Otro,FUNDACION PAHAPE,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.453114777,-76.4801709,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/161.png
1474,ESCENARIO,CANCHA DE FUTBOL DEL BARRIO LAS BRISAS,Deportivo,KR 1 SUR ENTRE CL 29 Y 30 BARRIO LAS BRISAS,2656490,IBAGUÉ,TOLIMA,carangel77@hotmail.com,carangel77@hotmail.com,Otro,JUNTA DE ACCION COMUNAL BARRIO LAS BRISAS,Zona Urbana,COMUNA ONCE,CANCHA DE FUTBOL,4.429224,-75.22675233,http://www.visorgeocoldeportes.gov.co/images/escenarios/73001/50.png
735,LIGAS,LIGA DE ATLETISMO DE PUTUMAYO,ATLETISMO,CASA DEL DEPORTE - BARRIO OLIMPICO,,MOCOA,PUTUMAYO,atleputumayo@fecodatle.org,atleputumayo@fecodatle.org,,,,,,1.151108017,-76.64810617,
1607,ESCENARIO,CANCHA MULTIPLE N°2  DEL BARRIO SAN MARINO,Recreativo y Deportivo,CL 66 KR 7 D,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.460827333,-76.48792721,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/127.png
1196,ESCENARIO,CANCHA MULTIPLE BARRIO RIO DE JANEIRO,Recreativo y Deportivo,CL 21 KR 2W BARRIO RIO DE JANEIRO,7822583,MONTERÍA,CORDOBA,www.monteria-cordoba.gov.co,www.monteria-cordoba.gov.co,Otro,ALCALDIA DE MONTERIA,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE (MEDIA ESTRUCTURA),8.753119706,-75.89529376,http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/6.png
469,LIGAS,LIGA DE VOLEIBOL DE LA GUAJIRA,VOLEIBOL,KR 3 CON CL 6 COLISEO JAIRO GUAJIRO ROMERO,,RIOHACHA,LA GUAJIRA,,,,,,,,11.55103099,-72.90538393,
418,LIGAS,LIGA DE VOLEIBOL DE CUNDINAMARCA,VOLEIBOL,CL 17 13-47 APTO 201,,CHÍA,CUNDINAMARCA,ligavoleibolcundi@hotmail.com,ligavoleibolcundi@hotmail.com,,,,,,4.866679289,-74.06035121,
1153,ESCENARIO,CANCHA MULTIPLE DEL POLIDEPORTIVO PRADO NORTE ASODEA,Deportivo,TV 27 CON CL30B,0,SOGAMOSO,BOYACA,,,Otro,MUNICIPIO DE SOGAMOSO,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,5.7368695,-72.9235905,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/66.png
1170,ESCENARIO,CANCHA DE VOLEIBOL DEL COLEGIO SAN LUIS GONZAGA,Recreativo y Deportivo,CL 54 27-35,8860414,MANIZALES,CALDAS,sanluis@sanluisgonzaga.edu.co,sanluis@sanluisgonzaga.edu.co,Establecimiento educativo,COLEGIO SAN LUIS GONZAGA,Zona Urbana,COMUNA OCHO,CANCHA DE VOLEIBOL,5.0590645,-75.49704367,http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/120.png
2087,ESCENARIO,CANCHA DE SQUASH DEL CLUB SOCIAL Y DEPORTIVO TEQUENDAMA,Recreativo y Deportivo,KR 53 N? 7-111,5131594,CALI,VALLE DEL CAUCA,clubtequendama2@hotmail.com,clubtequendama2@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO TEQUENDAMA,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE SQUASH,3.412331426,-76.54550673,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/607.png
1629,ESCENARIO,CANCHA DE FUTBOL N°5  DEL BARRIO ALFONSO LOPEZ,Recreativo y Deportivo,CL 81 KR 7LBIS,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,CANCHA DE FUTBOL,3.457574537,-76.47860391,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/149.png
1266,ESCENARIO,CANCHA DE TENIS N° 4 DEL CERCUN,Deportivo,CL 17A 19-63,7491820,FUSAGASUGÁ,CUNDINAMARCA,www.fusagasuga-cundinamarca.gov.co,www.fusagasuga-cundinamarca.gov.co,Complejo deportivo,CENTRO DE RENDIMIENTO DEPORTIVO DE CUNDINAMARCA CERCUN,Zona Urbana,SIN COMUNAS,CANCHA DE TENIS N? 4,4.3369555,-74.37287583,http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/28.png
1410,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO CORALES,Deportivo,KR 70A CON CL 24,3248001,PEREIRA,RISARALDA,,,Otro,JUNTA DE ACCION COMUNAL BARRIO CORALES,Zona Urbana,COMUNA OLIMPICA,CANCHA DE BALONCESTO,4.801638833,-75.74243117,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\106.png
347,LIGAS,LIGA DE FUTBOL DE SALON DE CALDAS,FUTBOL DE SALON,KR 24 CL 64 COLISEO MENOR RAMON MARIN VARGAS,3104044569,MANIZALES,CALDAS,,,,,,,,5.056012233,-75.48861301,
897,ESCENARIO,CAMPO DE SOFTBOL ALONSO CASTRO,Deportivo,CL SAN MARTINBARRIO EL LIBANO,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 5,CAMPO DE SOFTBOL,10.41268217,-75.50489817,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/200.png
2384,ESCENARIO,CANCHA DE FUTBOL DEL POLIDEPORTIVO EL DIAMANTE,Recreativo y Deportivo,KR 31 N? 41 00,0,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA TRECE,CANCHA DE FUTBOL,3.419914947,-76.50309005,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/904.png
1034,ESCENARIO,CANCHA DE MINIFUTBOL FRENTE A BARRIO VILLA SANDRA,Deportivo,MZ E FRENTE A BARRIOVILLA SANDRA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info,www.idercartagenadeindias.info,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 8,CANCHA DE MINIFUTBOL,10.39335546,-75.4886777,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/405.png
2037,ESCENARIO,CANCHA DE MINIFUTBOL DE LA UNIVERSIDAD SAN BUENAVENTURA,Recreativo y Educación Fisíca,AV 10 DE MAYO LA UMBRIA VIA PANCE,3182200,CALI,VALLE DEL CAUCA,cmillan@usbcali.edu.co,cmillan@usbcali.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD SAN BUENAVENTURA,Zona Urbana,COMUNA VEINTIDOS,CANCHA DE MINIFUTBOL,3.347120359,-76.54606259,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/557.png
1556,ESCENARIO,CANCHA DE FUTBOL  DEL BARRIO OASIS,Recreativo y Deportivo,KR3  NORTE CON CL 71H,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA DE FUTBOL,3.488488388,-76.49527346,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/76.png
